Main Bus Voltage,Main Branch Voltage,Branch 2 Bus 1 Voltage,Branch 1 Bus 1 Voltage,Branch 2 Interconnect 1 Voltage,Branch 1 Interconnect 1 Voltage,Branch 2 Bus 2 Voltage,Branch 1 Bus 2 Voltage,Branch 2 Interconnect 2 Voltage,Branch 1 Interconnect 2 Voltage,Branch 2 Bus 1 Load 1 Voltage,Branch 2 Bus 1 Load 2 Voltage,Branch 2 Bus 1 Load 3 Voltage,Branch 1 Bus 1 Load 1 Voltage,Branch 1 Bus 1 Load 2 Voltage,Branch 1 Bus 1 Load 3 Voltage,Branch 2 Bus 2 Load 1 Voltage,Branch 2 Bus 2 Load 2 Voltage,Branch 2 Bus 2 Load 3 Voltage,Branch 1 Bus 2 Load 1 Voltage,Branch 1 Bus 2 Load 2 Voltage,Branch 1 Bus 2 Load 3 Voltage,Branch 2 Bus 1 Current,Branch 1 Bus 1 Current,Interconnect 1 Current,Branch 2 Bus 2 Current,Branch 1 Bus 2 Current,Interconnect 2 Current,Branch 2 Bus 1 Load 1 Current,Branch 2 Bus 1 Load 2 Current,Branch 2 Bus 1 Load 3 Current,Branch 1 Bus 1 Load 1 Current,Branch 1 Bus 1 Load 2 Current,Branch 1 Bus 1 Load 3 Current,Branch 2 Bus 2 Load 1 Current,Branch 2 Bus 2 Load 2 Current,Branch 2 Bus 2 Load 3 Current,Branch 1 Bus 2 Load 1 Current,Branch 1 Bus 2 Load 2 Current,Branch 1 Bus 2 Load 3 Current,Source 1 Current,Source 2 Current,Source 3 Current,Source 4 Current,Source 5 Current,Source 6 Current
12.000000000000028,12.000000000000043,12.000000000000052,12.000000000000071,12.000000000000052,12.000000000000076,12.000000000000055,12.000000000000083,12.000000000000057,12.000000000000085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501E-14,-1.1368683772161603E-13,-4.1448326252672515E-14,-2.3684757858670004E-14,-4.736951571734001E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4122036873232054E-13,0.0,0.0,0.0,0.0,0.0
12.000000000000032,12.000000000000046,12.000000000000055,12.000000000000073,12.000000000000053,12.000000000000078,12.000000000000057,12.000000000000085,12.000000000000059,12.000000000000087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501E-14,-1.0658141036401503E-13,-4.1448326252672515E-14,-2.3684757858670004E-14,-4.736951571734001E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4122036873232057E-13,0.0,0.0,0.0,0.0,0.0
12.000000000000032,12.000000000000046,12.000000000000057,12.000000000000073,12.000000000000057,12.00000000000008,12.000000000000059,12.000000000000087,12.00000000000006,12.000000000000089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.263256414560601E-14,-1.0658141036401503E-13,-3.848773152033877E-14,-1.1842378929335002E-14,-4.736951571734001E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.412203687323206E-13,0.0,0.0,0.0,0.0,0.0
12.000000000000036,12.00000000000005,12.000000000000059,12.000000000000078,12.00000000000006,12.000000000000082,12.000000000000062,12.000000000000089,12.000000000000062,12.00000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501E-14,-1.1368683772161603E-13,-3.5527136788005016E-14,-1.1842378929335002E-14,-4.736951571734001E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4122036873232062E-13,0.0,0.0,0.0,0.0,0.0
12.000000000000036,12.00000000000005,12.000000000000059,12.000000000000078,12.00000000000006,12.000000000000083,12.000000000000064,12.00000000000009,12.000000000000064,12.000000000000092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501E-14,-1.1368683772161603E-13,-3.848773152033877E-14,-2.3684757858670004E-14,-4.736951571734001E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4122036873232064E-13,0.0,0.0,0.0,0.0,0.0
12.000000000000039,12.000000000000053,12.000000000000062,12.000000000000082,12.000000000000064,12.000000000000087,12.000000000000066,12.000000000000092,12.000000000000066,12.000000000000094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501E-14,-1.1368683772161603E-13,-3.848773152033877E-14,-1.1842378929335002E-14,-3.552713678800501E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4122036873232064E-13,0.0,0.0,0.0,0.0,0.0
12.00000000000004,12.000000000000055,12.000000000000062,12.000000000000083,12.000000000000064,12.000000000000089,12.000000000000068,12.000000000000094,12.000000000000068,12.000000000000096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.842170943040401E-14,-1.1368683772161603E-13,-4.1448326252672515E-14,-2.3684757858670004E-14,-3.552713678800501E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4122036873232067E-13,0.0,0.0,0.0,0.0,0.0
12.000000000000043,12.000000000000057,12.000000000000064,12.000000000000083,12.000000000000066,12.000000000000089,12.00000000000007,12.000000000000096,12.00000000000007,12.000000000000098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.842170943040401E-14,-1.0658141036401503E-13,-3.848773152033877E-14,-2.3684757858670004E-14,-4.736951571734001E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.412203687323207E-13,0.0,0.0,0.0,0.0,0.0
12.000000000000046,12.00000000000006,12.000000000000068,12.000000000000087,12.000000000000068,12.00000000000009,12.000000000000071,12.000000000000098,12.000000000000071,12.0000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.842170943040401E-14,-1.0658141036401503E-13,-3.848773152033877E-14,-2.3684757858670004E-14,-4.736951571734001E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4122036873232072E-13,0.0,0.0,0.0,0.0,0.0
12.000000000000046,12.00000000000006,12.00000000000007,12.000000000000087,12.00000000000007,12.00000000000009,12.000000000000073,12.000000000000098,12.000000000000073,12.000000000000101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501E-14,-1.0658141036401503E-13,-3.5527136788005016E-14,-2.3684757858670004E-14,-4.736951571734001E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4122036873232074E-13,0.0,0.0,0.0,0.0,0.0
12.000000000000046,12.00000000000006,12.00000000000007,12.000000000000089,12.00000000000007,12.000000000000094,12.000000000000073,12.000000000000101,12.000000000000075,12.000000000000103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501E-14,-1.1368683772161603E-13,-4.1448326252672515E-14,-2.3684757858670004E-14,-4.736951571734001E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4122036873232077E-13,0.0,0.0,0.0,0.0,0.0
12.00000000000005,12.000000000000064,12.000000000000073,12.000000000000092,12.000000000000073,12.000000000000098,12.000000000000076,12.000000000000105,12.000000000000076,12.000000000000105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501E-14,-1.1368683772161603E-13,-4.1448326252672515E-14,-2.3684757858670004E-14,-4.736951571734001E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4122036873232077E-13,0.0,0.0,0.0,0.0,0.0
12.000000000000052,12.000000000000066,12.000000000000073,12.000000000000094,12.000000000000075,12.0000000000001,12.000000000000078,12.000000000000105,12.000000000000078,12.000000000000107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.842170943040401E-14,-1.1368683772161603E-13,-4.1448326252672515E-14,-2.3684757858670004E-14,-3.552713678800501E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.412203687323208E-13,0.0,0.0,0.0,0.0,0.0
12.000000000000052,12.000000000000066,12.000000000000073,12.000000000000094,12.000000000000075,12.0000000000001,12.000000000000078,12.000000000000107,12.00000000000008,12.000000000000108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.842170943040401E-14,-1.1368683772161603E-13,-4.1448326252672515E-14,-2.3684757858670004E-14,-4.736951571734001E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4122036873232082E-13,0.0,0.0,0.0,0.0,0.0
12.000000000000057,12.000000000000071,12.000000000000078,12.000000000000098,12.000000000000078,12.000000000000103,12.000000000000082,12.00000000000011,12.000000000000082,12.00000000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.842170943040401E-14,-1.0658141036401503E-13,-4.1448326252672515E-14,-2.3684757858670004E-14,-4.736951571734001E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4122036873232085E-13,0.0,0.0,0.0,0.0,0.0
12.000000000000057,12.000000000000071,12.000000000000078,12.000000000000098,12.00000000000008,12.000000000000103,12.000000000000083,12.00000000000011,12.000000000000083,12.000000000000112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.842170943040401E-14,-1.0658141036401503E-13,-3.848773152033877E-14,-2.3684757858670004E-14,-4.736951571734001E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4122036873232087E-13,0.0,0.0,0.0,0.0,0.0
12.000000000000057,12.000000000000071,12.000000000000078,12.0000000000001,12.00000000000008,12.000000000000105,12.000000000000083,12.000000000000112,12.000000000000085,12.000000000000114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.842170943040401E-14,-1.1368683772161603E-13,-4.1448326252672515E-14,-2.3684757858670004E-14,-4.736951571734001E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.412203687323209E-13,0.0,0.0,0.0,0.0,0.0
12.00000000000006,12.000000000000075,12.000000000000083,12.000000000000103,12.000000000000082,12.000000000000107,12.000000000000085,12.000000000000114,12.000000000000087,12.000000000000115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501E-14,-1.1368683772161603E-13,-4.1448326252672515E-14,-2.3684757858670004E-14,-4.736951571734001E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.412203687323209E-13,0.0,0.0,0.0,0.0,0.0
12.000000000000064,12.000000000000078,12.000000000000085,12.000000000000105,12.000000000000085,12.00000000000011,12.000000000000089,12.000000000000115,12.000000000000089,12.000000000000117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.842170943040401E-14,-1.0658141036401503E-13,-4.1448326252672515E-14,-2.3684757858670004E-14,-3.552713678800501E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4122036873232092E-13,0.0,0.0,0.0,0.0,0.0
12.000000000000064,12.000000000000078,12.000000000000085,12.000000000000105,12.000000000000087,12.00000000000011,12.00000000000009,12.000000000000117,12.00000000000009,12.000000000000119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.842170943040401E-14,-1.0658141036401503E-13,-3.848773152033877E-14,-2.3684757858670004E-14,-4.736951571734001E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4122036873232095E-13,0.0,0.0,0.0,0.0,0.0
12.000000000000068,12.000000000000082,12.00000000000009,12.000000000000108,12.00000000000009,12.000000000000112,12.000000000000092,12.000000000000119,12.000000000000092,12.00000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501E-14,-1.0658141036401503E-13,-3.5527136788005016E-14,-1.1842378929335002E-14,-4.736951571734001E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4122036873232097E-13,0.0,0.0,0.0,0.0,0.0
12.000000000000068,12.000000000000082,12.00000000000009,12.000000000000108,12.00000000000009,12.000000000000114,12.000000000000094,12.00000000000012,12.000000000000094,12.000000000000123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501E-14,-1.0658141036401503E-13,-3.848773152033877E-14,-2.3684757858670004E-14,-4.736951571734001E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.41220368732321E-13,0.0,0.0,0.0,0.0,0.0
12.000000000000068,12.000000000000082,12.00000000000009,12.00000000000011,12.000000000000092,12.000000000000115,12.000000000000096,12.000000000000123,12.000000000000096,12.000000000000124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501E-14,-1.1368683772161603E-13,-3.848773152033877E-14,-2.3684757858670004E-14,-4.736951571734001E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.41220368732321E-13,0.0,0.0,0.0,0.0,0.0
12.000000000000071,12.000000000000085,12.000000000000092,12.000000000000115,12.000000000000094,12.000000000000119,12.000000000000098,12.000000000000124,12.000000000000098,12.000000000000126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.842170943040401E-14,-1.2079226507921703E-13,-4.1448326252672515E-14,-2.3684757858670004E-14,-3.552713678800501E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4122036873232102E-13,0.0,0.0,0.0,0.0,0.0
12.000000000000075,12.000000000000089,12.000000000000098,12.000000000000115,12.000000000000098,12.00000000000012,12.0000000000001,12.000000000000126,12.0000000000001,12.000000000000128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501E-14,-1.0658141036401503E-13,-3.848773152033877E-14,-1.1842378929335002E-14,-3.552713678800501E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4122036873232105E-13,0.0,0.0,0.0,0.0,0.0
12.000000000000075,12.000000000000089,12.000000000000098,12.000000000000115,12.000000000000098,12.00000000000012,12.0000000000001,12.000000000000128,12.000000000000101,12.00000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501E-14,-1.0658141036401503E-13,-3.848773152033877E-14,-1.1842378929335002E-14,-4.736951571734001E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4122036873232107E-13,0.0,0.0,0.0,0.0,0.0
12.000000000000075,12.000000000000089,12.000000000000098,12.000000000000117,12.0000000000001,12.000000000000123,12.000000000000101,12.00000000000013,12.000000000000103,12.000000000000131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501E-14,-1.1368683772161603E-13,-3.848773152033877E-14,-1.1842378929335002E-14,-4.736951571734001E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.412203687323211E-13,0.0,0.0,0.0,0.0,0.0
12.000000000000078,12.000000000000092,12.000000000000101,12.00000000000012,12.000000000000103,12.000000000000124,12.000000000000105,12.000000000000131,12.000000000000105,12.000000000000133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501E-14,-1.1368683772161603E-13,-3.5527136788005016E-14,-1.1842378929335002E-14,-4.736951571734001E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4122036873232112E-13,0.0,0.0,0.0,0.0,0.0
12.000000000000078,12.000000000000092,12.000000000000101,12.00000000000012,12.000000000000103,12.000000000000126,12.000000000000105,12.000000000000133,12.000000000000107,12.000000000000135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501E-14,-1.1368683772161603E-13,-3.848773152033877E-14,-1.1842378929335002E-14,-4.736951571734001E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4122036873232112E-13,0.0,0.0,0.0,0.0,0.0
12.00000000000008,12.000000000000094,12.000000000000101,12.000000000000123,12.000000000000103,12.000000000000128,12.000000000000107,12.000000000000135,12.000000000000108,12.000000000000137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.842170943040401E-14,-1.1368683772161603E-13,-4.1448326252672515E-14,-2.3684757858670004E-14,-4.736951571734001E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4122036873232115E-13,0.0,0.0,0.0,0.0,0.0
12.000000000000085,12.0000000000001,12.000000000000107,12.000000000000126,12.000000000000107,12.000000000000131,12.00000000000011,12.000000000000139,12.00000000000011,12.000000000000139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.842170943040401E-14,-1.0658141036401503E-13,-4.1448326252672515E-14,-2.3684757858670004E-14,-4.736951571734001E-14,-2.8421709430404045E-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4122036873232117E-13,0.0,0.0,0.0,0.0,0.0
